ID,Prediction
1554_2015-08-01,3.7496193e-05
1555_2015-08-01,2.8427874e-05
1556_2015-08-01,2.527594e-05
1557_2015-08-01,2.9980478e-05
1558_2015-08-01,5.5013836e-05
1559_2015-08-01,4.452153e-05
1560_2015-08-01,2.2284275e-05
1561_2015-08-01,1.7317467e-05
1562_2015-08-01,9.0437625e-06
1563_2015-08-01,5.015529e-06
1564_2015-08-01,3.311488e-06
1565_2015-08-01,2.4840217e-06
1566_2015-08-01,4.0814475e-06
1567_2015-08-01,2.5104878e-06
1568_2015-08-01,2.7877268e-06
1569_2015-08-01,2.485114e-06
1570_2015-08-01,3.7720276e-06
1571_2015-08-01,4.5879124e-06
1572_2015-08-01,4.5393163e-06
1573_2015-08-01,7.5311846e-06
1574_2015-08-01,1.9562622e-05
1575_2015-08-01,1.4824167e-05
1576_2015-08-01,3.1460542e-05
1577_2015-08-01,3.4606255e-05
1578_2015-08-01,4.095886e-05
1579_2015-08-01,4.3640423e-05
1580_2015-08-01,4.3762695e-05
1581_2015-08-01,8.518088e-05
1582_2015-08-01,8.760093e-05
1583_2015-08-01,4.843891e-05
1584_2015-08-01,2.4330502e-05
1585_2015-08-01,2.033611e-05
1586_2015-08-01,1.8116009e-05
1587_2015-08-01,1.6943279e-05
1588_2015-08-01,1.7041546e-05
1589_2015-08-01,1.4890974e-05
1590_2015-08-01,5.9982463e-06
1591_2015-08-01,5.6668764e-06
1592_2015-08-01,7.694443e-06
1593_2015-08-01,6.4286255e-06
1594_2015-08-01,5.0654776e-06
1595_2015-08-01,5.5005517e-06
1596_2015-08-01,1.9151734e-05
1597_2015-08-01,2.8698876e-05
1598_2015-08-01,1.8482773e-05
1599_2015-08-01,3.9565097e-05
1600_2015-08-01,0.001646871
1601_2015-08-01,0.0020166996
1602_2015-08-01,0.0005421501
1603_2015-08-01,0.0006021228
1604_2015-08-01,0.00047328373
1605_2015-08-01,0.00032543085
1606_2015-08-01,0.00017296792
1607_2015-08-01,0.0001430255
1608_2015-08-01,0.00021685335
1609_2015-08-01,0.00011717639
1610_2015-08-01,4.2077576e-05
1611_2015-08-01,3.1610125e-05
1612_2015-08-01,5.6390174e-05
1613_2015-08-01,3.4274177e-05
1614_2015-08-01,2.7146598e-05
1615_2015-08-01,5.6423738e-05
1616_2015-08-01,5.260149e-05
1617_2015-08-01,2.6472813e-05
1618_2015-08-01,1.6661364e-05
1619_2015-08-01,8.342403e-06
1620_2015-08-01,5.080068e-06
1621_2015-08-01,4.7476938e-06
1622_2015-08-01,2.774103e-06
1623_2015-08-01,5.5467385e-06
1624_2015-08-01,3.304418e-06
1625_2015-08-01,2.846825e-06
1626_2015-08-01,4.229302e-06
1627_2015-08-01,3.8676335e-06
1628_2015-08-01,5.6099807e-06
1629_2015-08-01,8.184474e-06
1630_2015-08-01,9.658867e-06
1631_2015-08-01,2.517841e-05
1632_2015-08-01,2.5634383e-05
1633_2015-08-01,4.818409e-05
1634_2015-08-01,5.2991534e-05
1635_2015-08-01,7.667927e-05
1636_2015-08-01,7.958227e-05
1637_2015-08-01,9.012126e-05
1638_2015-08-01,0.00010726812
1639_2015-08-01,0.0001106405
1640_2015-08-01,5.9774957e-05
1641_2015-08-01,2.6320367e-05
1642_2015-08-01,1.0972831e-05
1643_2015-08-01,2.241993e-05
1644_2015-08-01,1.7883367e-05
1645_2015-08-01,2.1177919e-05
1646_2015-08-01,1.5914173e-05
1647_2015-08-01,9.714025e-06
1648_2015-08-01,7.726982e-06
1649_2015-08-01,6.70731e-06
1650_2015-08-01,4.049701e-06
1651_2015-08-01,4.4583117e-06
1652_2015-08-01,1.2255815e-05
1653_2015-08-01,3.4688397e-05
1654_2015-08-01,6.180365e-05
1655_2015-08-01,3.4109158e-05
1656_2015-08-01,5.4194035e-05
1657_2015-08-01,0.00015366463
1658_2015-08-01,0.0020621242
1659_2015-08-01,0.0013443481
1660_2015-08-01,0.00047171093
1661_2015-08-01,0.00080811133
1662_2015-08-01,0.00049946195
1663_2015-08-01,0.0004325857
1664_2015-08-01,0.00024722156
1665_2015-08-01,9.14278e-05
1666_2015-08-01,0.0002774426
1667_2015-08-01,0.00014258065
1668_2015-08-01,4.6256326e-05
1669_2015-08-01,5.573925e-05
1670_2015-08-01,6.68972e-05
1671_2015-08-01,3.8567792e-05
1672_2015-08-01,3.3607204e-05
1673_2015-08-01,5.2190615e-05
1674_2015-08-01,4.440942e-05
1675_2015-08-01,3.7255817e-05
1676_2015-08-01,2.0682766e-05
1677_2015-08-01,1.1131922e-05
1678_2015-08-01,5.763202e-06
1679_2015-08-01,4.9945365e-06
1680_2015-08-01,3.6548872e-06
1681_2015-08-01,4.7094263e-06
1682_2015-08-01,3.6002352e-06
1683_2015-08-01,5.4770585e-06
1684_2015-08-01,4.703542e-06
1685_2015-08-01,7.6268516e-06
1686_2015-08-01,9.321777e-06
1687_2015-08-01,1.0065413e-05
1688_2015-08-01,1.5731906e-05
1689_2015-08-01,3.3639946e-05
1690_2015-08-01,3.9592047e-05
1691_2015-08-01,6.360651e-05
1692_2015-08-01,8.990795e-05
1693_2015-08-01,9.293982e-05
1694_2015-08-01,7.884097e-05
1695_2015-08-01,7.5927346e-05
1696_2015-08-01,0.0001377124
1697_2015-08-01,0.00016422679
1698_2015-08-01,6.7856774e-05
1699_2015-08-01,1.932279e-05
1700_2015-08-01,9.546812e-06
1701_2015-08-01,1.4100775e-05
1702_2015-08-01,1.9608158e-05
1703_2015-08-01,2.226966e-05
1704_2015-08-01,2.2519958e-05
1705_2015-08-01,1.1780823e-05
1706_2015-08-01,1.404879e-05
1707_2015-08-01,1.1363186e-05
1708_2015-08-01,5.148992e-06
1709_2015-08-01,7.780571e-06
1710_2015-08-01,1.5115564e-05
1711_2015-08-01,6.843455e-05
1712_2015-08-01,5.2481988e-05
1713_2015-08-01,2.3448049e-05
1714_2015-08-01,5.2817777e-05
1715_2015-08-01,0.00015551633
1716_2015-08-01,0.0013241103
1717_2015-08-01,0.001727166
1718_2015-08-01,0.0014028316
1719_2015-08-01,0.0012201326
1720_2015-08-01,0.0013216994
1721_2015-08-01,0.0011752661
1722_2015-08-01,0.0012865707
1723_2015-08-01,0.00045897745
1724_2015-08-01,0.00012938496
1725_2015-08-01,0.0002423562
1726_2015-08-01,0.00017212784
1727_2015-08-01,5.6061337e-05
1728_2015-08-01,4.187778e-05
1729_2015-08-01,4.3266977e-05
1730_2015-08-01,5.4128235e-05
1731_2015-08-01,4.7181748e-05
1732_2015-08-01,5.289989e-05
1733_2015-08-01,5.4728862e-05
1734_2015-08-01,4.607877e-05
1735_2015-08-01,3.245744e-05
1736_2015-08-01,1.0300697e-05
1737_2015-08-01,6.0845928e-06
1738_2015-08-01,4.7008334e-06
1739_2015-08-01,3.555059e-06
1740_2015-08-01,5.85665e-06
1741_2015-08-01,4.2515762e-06
1742_2015-08-01,3.9958313e-06
1743_2015-08-01,6.390891e-06
1744_2015-08-01,8.575329e-06
1745_2015-08-01,1.03017965e-05
1746_2015-08-01,1.3383053e-05
1747_2015-08-01,1.750633e-05
1748_2015-08-01,5.1792984e-05
1749_2015-08-01,9.945841e-05
1750_2015-08-01,0.00012909953
1751_2015-08-01,0.00012531577
1752_2015-08-01,0.00016003197
1753_2015-08-01,0.00011648224
1754_2015-08-01,9.782812e-05
1755_2015-08-01,0.00016032018
1756_2015-08-01,0.0001250417
1757_2015-08-01,6.077165e-05
1758_2015-08-01,2.1081258e-05
1759_2015-08-01,1.4840194e-05
1760_2015-08-01,1.6761256e-05
1761_2015-08-01,1.6150636e-05
1762_2015-08-01,2.1758233e-05
1763_2015-08-01,2.0268482e-05
1764_2015-08-01,1.4046794e-05
1765_2015-08-01,2.3097346e-05
1766_2015-08-01,2.5219791e-05
1767_2015-08-01,7.5129215e-06
1768_2015-08-01,1.3591637e-05
1769_2015-08-01,1.774019e-05
1770_2015-08-01,4.8961185e-05
1771_2015-08-01,0.000106872474
1772_2015-08-01,3.6744583e-05
1773_2015-08-01,0.00093198573
1774_2015-08-01,0.00305243
1775_2015-08-01,0.0060605663
1776_2015-08-01,0.002687712
1777_2015-08-01,0.015295234
1778_2015-08-01,0.0019653693
1779_2015-08-01,0.0019097452
1780_2015-08-01,0.002819769
1781_2015-08-01,0.0015017621
1782_2015-08-01,0.00056456064
1783_2015-08-01,0.00022580248
1784_2015-08-01,0.00011544413
1785_2015-08-01,5.0192237e-05
1786_2015-08-01,5.553975e-05
1787_2015-08-01,5.552508e-05
1788_2015-08-01,5.1378087e-05
1789_2015-08-01,4.3658612e-05
1790_2015-08-01,5.1044095e-05
1791_2015-08-01,6.406526e-05
1792_2015-08-01,3.6808415e-05
1793_2015-08-01,3.8710023e-05
1794_2015-08-01,9.580238e-06
1795_2015-08-01,6.793464e-06
1796_2015-08-01,4.737825e-06
1797_2015-08-01,3.6788836e-06
1798_2015-08-01,6.7043943e-06
1799_2015-08-01,5.0966887e-06
1800_2015-08-01,1.0790328e-05
1801_2015-08-01,9.830394e-06
1802_2015-08-01,1.0455875e-05
1803_2015-08-01,1.28483125e-05
1804_2015-08-01,1.4355878e-05
1805_2015-08-01,2.2361593e-05
1806_2015-08-01,7.93497e-05
1807_2015-08-01,8.69594e-05
1808_2015-08-01,0.00013339342
1809_2015-08-01,0.00012846515
1810_2015-08-01,0.00013893601
1811_2015-08-01,0.00010475544
1812_2015-08-01,6.777413e-05
1813_2015-08-01,0.000115666495
1814_2015-08-01,0.00012019572
1815_2015-08-01,6.432138e-05
1816_2015-08-01,3.3927292e-05
1817_2015-08-01,2.012094e-05
1818_2015-08-01,2.5588077e-05
1819_2015-08-01,2.3668621e-05
1820_2015-08-01,2.5913034e-05
1821_2015-08-01,2.101145e-05
1822_2015-08-01,1.7653865e-05
1823_2015-08-01,2.5564905e-05
1824_2015-08-01,3.3266053e-05
1825_2015-08-01,1.68741e-05
1826_2015-08-01,1.953695e-05
1827_2015-08-01,2.8686289e-05
1828_2015-08-01,4.667075e-05
1829_2015-08-01,0.00015811989
1830_2015-08-01,0.00011032255
1831_2015-08-01,0.0138513455
1832_2015-08-01,0.030478174
1833_2015-08-01,0.0054312795
1834_2015-08-01,0.0045344504
1835_2015-08-01,0.007512078
1836_2015-08-01,0.009902565
1837_2015-08-01,0.008839961
1838_2015-08-01,0.003490506
1839_2015-08-01,0.00266385
1840_2015-08-01,0.002304134
1841_2015-08-01,0.00040781856
1842_2015-08-01,0.00011750288
1843_2015-08-01,9.775455e-05
1844_2015-08-01,0.0001054531
1845_2015-08-01,0.00011480379
1846_2015-08-01,9.88022e-05
1847_2015-08-01,7.068779e-05
1848_2015-08-01,7.0005895e-05
1849_2015-08-01,8.7192806e-05
1850_2015-08-01,6.863126e-05
1851_2015-08-01,3.4640794e-05
1852_2015-08-01,1.8082956e-05
1853_2015-08-01,1.5406486e-05
1854_2015-08-01,9.412796e-06
1855_2015-08-01,2.7980508e-05
1856_2015-08-01,1.6931099e-05
1857_2015-08-01,1.1932144e-05
1858_2015-08-01,3.1306467e-05
1859_2015-08-01,3.3164884e-05
1860_2015-08-01,3.3879765e-05
1861_2015-08-01,3.0067577e-05
1862_2015-08-01,9.009686e-05
1863_2015-08-01,0.00014015526
1864_2015-08-01,0.00014293798
1865_2015-08-01,0.00014848962
1866_2015-08-01,0.00019619985
1867_2015-08-01,0.00026078397
1868_2015-08-01,0.00018103137
1869_2015-08-01,0.00015664025
1870_2015-08-01,0.00016608486
1871_2015-08-01,0.00019557471
1872_2015-08-01,0.0001128713
1873_2015-08-01,4.8667407e-05
1874_2015-08-01,3.298799e-05
1875_2015-08-01,4.4290573e-05
1876_2015-08-01,3.639802e-05
1877_2015-08-01,3.5035613e-05
1878_2015-08-01,4.0990628e-05
1879_2015-08-01,2.5314343e-05
1880_2015-08-01,2.338929e-05
1881_2015-08-01,2.4328088e-05
1882_2015-08-01,2.0694939e-05
1883_2015-08-01,3.0470743e-05
1884_2015-08-01,4.363306e-05
1885_2015-08-01,6.143428e-05
1886_2015-08-01,0.00011760309
1887_2015-08-01,0.0026393675
1888_2015-08-01,0.03966268
1889_2015-08-01,0.022992436
1890_2015-08-01,0.005561403
1891_2015-08-01,0.0058706235
1892_2015-08-01,0.012909276
1893_2015-08-01,0.012642585
1894_2015-08-01,0.0053279838
1895_2015-08-01,0.0054859673
1896_2015-08-01,0.003477951
1897_2015-08-01,0.003134982
1898_2015-08-01,0.0013141631
1899_2015-08-01,0.00027837444
1900_2015-08-01,0.00021358309
1901_2015-08-01,0.00016018387
1902_2015-08-01,0.00011934202
1903_2015-08-01,0.00012693962
1904_2015-08-01,0.00013275958
1905_2015-08-01,0.00013799331
1906_2015-08-01,0.00014913213
1907_2015-08-01,0.00013481255
1908_2015-08-01,7.845472e-05
1909_2015-08-01,3.3944638e-05
1910_2015-08-01,4.1573738e-05
1911_2015-08-01,2.7962315e-05
1912_2015-08-01,5.1863957e-05
1913_2015-08-01,3.1336516e-05
1914_2015-08-01,4.5013938e-05
1915_2015-08-01,4.116165e-05
1916_2015-08-01,5.467138e-05
1917_2015-08-01,5.6846948e-05
1918_2015-08-01,9.0981724e-05
1919_2015-08-01,0.0001564817
1920_2015-08-01,0.00022224315
1921_2015-08-01,0.00031757538
1922_2015-08-01,0.0003460909
1923_2015-08-01,0.00019920821
1924_2015-08-01,0.00024824476
1925_2015-08-01,0.00033218312
1926_2015-08-01,0.00028831628
1927_2015-08-01,0.00028337067
1928_2015-08-01,0.00029202583
1929_2015-08-01,0.00015167682
1930_2015-08-01,8.910361e-05
1931_2015-08-01,5.3286047e-05
1932_2015-08-01,7.6999924e-05
1933_2015-08-01,5.0384922e-05
1934_2015-08-01,4.2565352e-05
1935_2015-08-01,5.410682e-05
1936_2015-08-01,3.1421325e-05
1937_2015-08-01,3.134925e-05
1938_2015-08-01,2.9534835e-05
1939_2015-08-01,2.0916226e-05
1940_2015-08-01,3.674956e-05
1941_2015-08-01,6.7989175e-05
1942_2015-08-01,0.000111879344
1943_2015-08-01,0.00012692086
1944_2015-08-01,0.0012703055
1945_2015-08-01,0.002987451
1946_2015-08-01,0.03545426
1947_2015-08-01,0.040129125
1948_2015-08-01,0.0076120086
1949_2015-08-01,0.00485589
1950_2015-08-01,0.010952664
1951_2015-08-01,0.0058798757
1952_2015-08-01,0.004132227
1953_2015-08-01,0.0060405866
1954_2015-08-01,0.0050482564
1955_2015-08-01,0.00853745
1956_2015-08-01,0.004244297
1957_2015-08-01,0.0002968252
1958_2015-08-01,0.0004920951
1959_2015-08-01,0.00028766776
1960_2015-08-01,0.00021504042
1961_2015-08-01,0.00016347015
1962_2015-08-01,0.00013409126
1963_2015-08-01,0.00011519077
1964_2015-08-01,0.0001322755
1965_2015-08-01,0.0001056542
1966_2015-08-01,7.683943e-05
1967_2015-08-01,5.4141605e-05
1968_2015-08-01,3.511492e-05
1969_2015-08-01,2.9618153e-05
1970_2015-08-01,3.9878323e-05
1971_2015-08-01,2.6726353e-05
1972_2015-08-01,2.6126629e-05
1973_2015-08-01,2.50589e-05
1974_2015-08-01,3.3176777e-05
1975_2015-08-01,5.087086e-05
1976_2015-08-01,5.263159e-05
1977_2015-08-01,0.00012962242
1978_2015-08-01,0.00024028041
1979_2015-08-01,0.00046984368
1980_2015-08-01,0.00037895172
1981_2015-08-01,0.00028772207
1982_2015-08-01,0.0002505931
1983_2015-08-01,0.00031582688
1984_2015-08-01,0.00034246186
1985_2015-08-01,0.0009748469
1986_2015-08-01,0.0007581078
1987_2015-08-01,0.00051226915
1988_2015-08-01,0.00020694312
1989_2015-08-01,0.00014757142
1990_2015-08-01,6.9232985e-05
1991_2015-08-01,4.927135e-05
1992_2015-08-01,5.3360392e-05
1993_2015-08-01,6.3376974e-05
1994_2015-08-01,4.501269e-05
1995_2015-08-01,3.8457718e-05
1996_2015-08-01,4.1617055e-05
1997_2015-08-01,3.6357957e-05
1998_2015-08-01,3.7096564e-05
1999_2015-08-01,6.2838066e-05
2000_2015-08-01,9.1279275e-05
2001_2015-08-01,0.00017979229
2002_2015-08-01,0.00047580508
2003_2015-08-01,0.0015143198
2004_2015-08-01,0.006095453
2005_2015-08-01,0.08074591
2006_2015-08-01,0.014830471
2007_2015-08-01,0.021787552
2008_2015-08-01,0.007529628
2009_2015-08-01,0.006882633
2010_2015-08-01,0.0062496047
2011_2015-08-01,0.0055285306
2012_2015-08-01,0.012420691
2013_2015-08-01,0.0035680959
2014_2015-08-01,0.00748623
2015_2015-08-01,0.002639518
2016_2015-08-01,0.0014906127
2017_2015-08-01,0.00082188146
2018_2015-08-01,0.0008288776
2019_2015-08-01,0.00036290026
2020_2015-08-01,0.00029373192
2021_2015-08-01,0.00021856232
2022_2015-08-01,0.00017021727
2023_2015-08-01,0.00014388976
2024_2015-08-01,0.00019827021
2025_2015-08-01,0.00012540004
2026_2015-08-01,9.774784e-05
2027_2015-08-01,6.7243665e-05
2028_2015-08-01,5.7535104e-05
2029_2015-08-01,6.869556e-05
2030_2015-08-01,4.9922288e-05
2031_2015-08-01,6.916528e-05
2032_2015-08-01,5.1335628e-05
2033_2015-08-01,6.503003e-05
2034_2015-08-01,8.30386e-05
2035_2015-08-01,7.233114e-05
2036_2015-08-01,0.00012922405
2037_2015-08-01,0.00049558555
2038_2015-08-01,0.00038521914
2039_2015-08-01,0.00037420297
2040_2015-08-01,0.0003816865
2041_2015-08-01,0.00034930452
2042_2015-08-01,0.00029259827
2043_2015-08-01,0.0004505148
2044_2015-08-01,0.0028995518
2045_2015-08-01,0.0031834065
2046_2015-08-01,0.0018726643
2047_2015-08-01,0.0006289614
2048_2015-08-01,0.00023451741
2049_2015-08-01,0.00010209734
2050_2015-08-01,9.7495096e-05
2051_2015-08-01,7.0924245e-05
2052_2015-08-01,6.607331e-05
2053_2015-08-01,5.9696515e-05
2054_2015-08-01,5.3758937e-05
2055_2015-08-01,6.290048e-05
2056_2015-08-01,4.8945596e-05
2057_2015-08-01,6.3765016e-05
2058_2015-08-01,0.00011526494
2059_2015-08-01,0.0001382935
2060_2015-08-01,0.00016209943
2061_2015-08-01,0.00014176684
2062_2015-08-01,0.00026765655
2063_2015-08-01,0.0038366367
2064_2015-08-01,0.15809105
2065_2015-08-01,0.01645976
2066_2015-08-01,0.026231576
2067_2015-08-01,0.006773237
2068_2015-08-01,0.0075577097
2069_2015-08-01,0.005911621
2070_2015-08-01,0.0045102574
2071_2015-08-01,0.006985265
2072_2015-08-01,0.018496774
2073_2015-08-01,0.028211297
2074_2015-08-01,0.0077792155
2075_2015-08-01,0.0019567814
2076_2015-08-01,0.0017766155
2077_2015-08-01,0.0018416774
2078_2015-08-01,0.0011126312
2079_2015-08-01,0.00082405366
2080_2015-08-01,0.00055739377
2081_2015-08-01,0.0002934562
2082_2015-08-01,0.0002572658
2083_2015-08-01,0.00044109038
2084_2015-08-01,0.0003791747
2085_2015-08-01,0.00022019133
2086_2015-08-01,0.00010327353
2087_2015-08-01,9.38595e-05
2088_2015-08-01,9.323862e-05
2089_2015-08-01,8.6165404e-05
2090_2015-08-01,0.0001138829
2091_2015-08-01,0.00014139678
2092_2015-08-01,0.00019237236
2093_2015-08-01,0.00016485121
2094_2015-08-01,0.00014694
2095_2015-08-01,0.0004818311
2096_2015-08-01,0.0006693884
2097_2015-08-01,0.00062365603
2098_2015-08-01,0.0010785146
2099_2015-08-01,0.0011321715
2100_2015-08-01,0.00050433015
2101_2015-08-01,0.0005091706
2102_2015-08-01,0.0012177078
2103_2015-08-01,0.0046753674
2104_2015-08-01,0.004388118
2105_2015-08-01,0.0033088776
2106_2015-08-01,0.0011298249
2107_2015-08-01,0.0005706213
2108_2015-08-01,0.00023183756
2109_2015-08-01,0.00015957348
2110_2015-08-01,0.00018668018
2111_2015-08-01,0.00014002262
2112_2015-08-01,7.460324e-05
2113_2015-08-01,7.50311e-05
2114_2015-08-01,8.5577456e-05
2115_2015-08-01,0.00013963554
2116_2015-08-01,0.00013760044
2117_2015-08-01,0.00014038879
2118_2015-08-01,0.00013213593
2119_2015-08-01,0.00020693423
2120_2015-08-01,0.0017234266
2121_2015-08-01,0.00021408177
2122_2015-08-01,0.0019176806
2123_2015-08-01,0.21010505
2124_2015-08-01,0.2401023
2125_2015-08-01,0.06224383
2126_2015-08-01,0.015472558
2127_2015-08-01,0.021659404
2128_2015-08-01,0.022183277
2129_2015-08-01,0.017237082
2130_2015-08-01,0.018457694
2131_2015-08-01,0.0067497734
2132_2015-08-01,0.0048822076
2133_2015-08-01,0.011115857
2134_2015-08-01,0.0076533854
2135_2015-08-01,0.0035278697
2136_2015-08-01,0.0024715425
2137_2015-08-01,0.0011213693
2138_2015-08-01,0.00060133426
2139_2015-08-01,0.0014437187
2140_2015-08-01,0.00061269186
2141_2015-08-01,0.00051856786
2142_2015-08-01,0.0004728855
2143_2015-08-01,0.0006345344
2144_2015-08-01,0.00042143624
2145_2015-08-01,0.00032185143
2146_2015-08-01,0.00016872305
2147_2015-08-01,0.00016641775
2148_2015-08-01,0.00025571344
2149_2015-08-01,0.00016303803
2150_2015-08-01,0.00031392009
2151_2015-08-01,0.0002801004
2152_2015-08-01,0.00032815256
2153_2015-08-01,0.00027596235
2154_2015-08-01,0.00024151515
2155_2015-08-01,0.00040995027
2156_2015-08-01,0.00033610134
2157_2015-08-01,0.00047401653
2158_2015-08-01,0.00050856767
2159_2015-08-01,0.0007781127
2160_2015-08-01,0.0006895951
2161_2015-08-01,0.0009093385
2162_2015-08-01,0.0017136191
2163_2015-08-01,0.0026047581
2164_2015-08-01,0.0039531705
2165_2015-08-01,0.0034452772
2166_2015-08-01,0.001414193
2167_2015-08-01,0.0006356312
2168_2015-08-01,0.00082305155
2169_2015-08-01,0.00023468406
2170_2015-08-01,0.00025599278
2171_2015-08-01,0.00019203899
2172_2015-08-01,0.00010428838
2173_2015-08-01,0.00010712367
2174_2015-08-01,9.435926e-05
2175_2015-08-01,0.000109403474
2176_2015-08-01,0.0008715716
2177_2015-08-01,0.00017512396
2178_2015-08-01,0.00020016666
2179_2015-08-01,0.00042770748
2180_2015-08-01,0.0061120917
2181_2015-08-01,0.0012648333
2182_2015-08-01,0.005503002
2183_2015-08-01,0.011027505
2184_2015-08-01,0.02660911
2185_2015-08-01,0.074169196
2186_2015-08-01,0.099422775
2187_2015-08-01,0.033801045
2188_2015-08-01,0.024111895
2189_2015-08-01,0.04772341
2190_2015-08-01,0.10054802
2191_2015-08-01,0.09574621
2192_2015-08-01,0.08425949
2193_2015-08-01,0.042225186
2194_2015-08-01,0.007946966
2195_2015-08-01,0.0057329037
2196_2015-08-01,0.0061110784
2197_2015-08-01,0.0028363585
2198_2015-08-01,0.0022273732
2199_2015-08-01,0.0016288412
2200_2015-08-01,0.0019726867
2201_2015-08-01,0.0010285572
2202_2015-08-01,0.00066118524
2203_2015-08-01,0.0007024358
2204_2015-08-01,0.0005636584
2205_2015-08-01,0.00041358193
2206_2015-08-01,0.00039113502
2207_2015-08-01,0.00030320717
2208_2015-08-01,0.00017237305
2209_2015-08-01,0.00019625918
2210_2015-08-01,0.00018476925
2211_2015-08-01,0.00014952327
2212_2015-08-01,0.00025626895
2213_2015-08-01,0.00016670141
2214_2015-08-01,0.00024018282
2215_2015-08-01,0.00024055502
2216_2015-08-01,0.0002907044
2217_2015-08-01,0.00040379958
2218_2015-08-01,0.0003530027
2219_2015-08-01,0.0004733099
2220_2015-08-01,0.00041610378
2221_2015-08-01,0.00063145644
2222_2015-08-01,0.00088123704
2223_2015-08-01,0.0014295065
2224_2015-08-01,0.002290126
2225_2015-08-01,0.0039587375
2226_2015-08-01,0.0057775727
2227_2015-08-01,0.004659931
2228_2015-08-01,0.00093280704
2229_2015-08-01,0.00074641226
2230_2015-08-01,0.0030058974
2231_2015-08-01,0.0013730034
2232_2015-08-01,0.0005019213
2233_2015-08-01,0.00047791604
2234_2015-08-01,0.00024971514
2235_2015-08-01,0.00020030852
2236_2015-08-01,0.0015860285
2237_2015-08-01,0.0016476457
2238_2015-08-01,0.00415163
2239_2015-08-01,0.007146645
2240_2015-08-01,0.0073985793
2241_2015-08-01,0.0019997223
2242_2015-08-01,0.004054388
2243_2015-08-01,0.016060004
2244_2015-08-01,0.010658508
2245_2015-08-01,0.0009458723
2246_2015-08-01,0.0012067265
2247_2015-08-01,0.066028334
2248_2015-08-01,0.108661346
2249_2015-08-01,0.084656
2250_2015-08-01,0.026107565
2251_2015-08-01,0.024374556
2252_2015-08-01,0.09277656
2253_2015-08-01,0.1396396
2254_2015-08-01,0.13456143
2255_2015-08-01,0.08572501
2256_2015-08-01,0.030750925
2257_2015-08-01,0.0148933595
2258_2015-08-01,0.041838482
2259_2015-08-01,0.044451095
2260_2015-08-01,0.003924926
2261_2015-08-01,0.0026748881
2262_2015-08-01,0.0030363235
2263_2015-08-01,0.0038958609
2264_2015-08-01,0.0024642304
2265_2015-08-01,0.0024830028
2266_2015-08-01,0.0015664301
2267_2015-08-01,0.0006300311
2268_2015-08-01,0.00076950016
2269_2015-08-01,0.00067668007
2270_2015-08-01,0.0004284522
2271_2015-08-01,0.00040947302
2272_2015-08-01,0.00044815431
2273_2015-08-01,0.00028653126
2274_2015-08-01,0.00016999278
2275_2015-08-01,0.00030278313
2276_2015-08-01,0.00022208746
2277_2015-08-01,0.00022047177
2278_2015-08-01,0.00033860994
2279_2015-08-01,0.00033007027
2280_2015-08-01,0.0004843809
2281_2015-08-01,0.001003056
2282_2015-08-01,0.0005527154
2283_2015-08-01,0.0009000452
2284_2015-08-01,0.0013007084
2285_2015-08-01,0.0027822636
2286_2015-08-01,0.0029461628
2287_2015-08-01,0.0026481445
2288_2015-08-01,0.0038129145
2289_2015-08-01,0.010269227
2290_2015-08-01,0.0022245212
2291_2015-08-01,0.00041919848
2292_2015-08-01,0.0014273477
2293_2015-08-01,0.0023738637
2294_2015-08-01,0.013688647
2295_2015-08-01,0.00802716
2296_2015-08-01,0.0054795733
2297_2015-08-01,0.0017248063
2298_2015-08-01,0.0028101278
2299_2015-08-01,0.0032261133
2300_2015-08-01,0.005086044
2301_2015-08-01,0.0079594
2302_2015-08-01,0.017242923
2303_2015-08-01,0.010999576
2304_2015-08-01,0.0060282256
2305_2015-08-01,0.0029315155
2306_2015-08-01,0.03241814
2307_2015-08-01,0.0051102126
2308_2015-08-01,0.0033507291
2309_2015-08-01,0.0016594952
2310_2015-08-01,0.003217801
2311_2015-08-01,0.0010970775
2312_2015-08-01,0.0009656244
2313_2015-08-01,0.00097450695
2314_2015-08-01,0.1151876
2315_2015-08-01,0.25717023
2316_2015-08-01,0.07558276
2317_2015-08-01,0.05871162
2318_2015-08-01,0.042237815
2319_2015-08-01,0.02221356
2320_2015-08-01,0.04514707
2321_2015-08-01,0.025876185
2322_2015-08-01,0.013991964
2323_2015-08-01,0.01652469
2324_2015-08-01,0.017634558
2325_2015-08-01,0.010259975
2326_2015-08-01,0.0097380625
2327_2015-08-01,0.0055095456
2328_2015-08-01,0.006347731
2329_2015-08-01,0.0035208645
2330_2015-08-01,0.0044082357
2331_2015-08-01,0.0033349236
2332_2015-08-01,0.0040898873
2333_2015-08-01,0.0031494193
2334_2015-08-01,0.0024272755
2335_2015-08-01,0.0019173586
2336_2015-08-01,0.0008707606
2337_2015-08-01,0.0010394447
2338_2015-08-01,0.00065692415
2339_2015-08-01,0.00045365383
2340_2015-08-01,0.00063994084
2341_2015-08-01,0.0004834298
2342_2015-08-01,0.00026002945
2343_2015-08-01,0.00032924276
2344_2015-08-01,0.0005692806
2345_2015-08-01,0.0007126823
2346_2015-08-01,0.00060089707
2347_2015-08-01,0.00054682867
2348_2015-08-01,0.0020697499
2349_2015-08-01,0.0032562918
2350_2015-08-01,0.0057272506
2351_2015-08-01,0.008419305
2352_2015-08-01,0.009563752
